hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,800,-1.0365916928617207,-0.004272591326639607,0.1295205542161321,11.234285714285715,-15.262857142857143,-14.542857142857143,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
0,0,0,810,-1.0365916928617207,-0.004272591326639607,0.1295205542161321,11.234285714285715,-15.262857142857143,-14.542857142857143,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
0,0,0,820,-1.249855037079989,-0.12982573931089206,0.26026184881130404,10.594285714285714,-26.04,-25.65142857142857,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
0,0,0,830,-1.249855037079989,-0.12982573931089206,0.26026184881130404,10.594285714285714,-26.04,-25.65142857142857,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
0,0,0,840,-1.2845851008636737,-0.15363017670216986,0.2667317728202155,7.645714285714286,-28.70285714285714,-34.98285714285714,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
0,0,0,850,-1.2845851008636737,-0.15363017670216986,0.2667317728202155,7.645714285714286,-28.70285714285714,-34.98285714285714,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
0,0,0,860,-1.3324381237220375,-0.16504409924619282,0.304330576494644,4.845714285714286,-28.72,-39.49142857142857,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
0,0,0,870,-1.3324381237220375,-0.16504409924619282,0.304330576494644,4.845714285714286,-28.72,-39.49142857142857,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
0,0,0,880,-1.2744529557176427,-0.1682790612506485,0.32654805139316995,2.8914285714285715,-20.96,-35.76,7,5,2672,3976,35,0,8,7,2932,4003,0,no mains / natural or DC,0
0,0,0,890,-1.2744529557176427,-0.1682790612506485,0.32654805139316995,2.8914285714285715,-20.96,-35.76,24,20,3600,3000,146,0,33,28,3570,2992,0,no mains / natural or DC,0
